TIGR4.old,D39.old,TIGR4.new,TAIWAN.19F.new,TAIWAN.19F.old,D39.new,Location.Tag,Tag1,Tag2,Tag3,Category1,Category2,Category3,No..of.Categories,Gene.Name,Gene.Description,Pathway,Pathway.Name
SP_2162,SPD_1990,SP_RS11030,SPT_RS10770,SPT_2175,SPD_RS10455,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,"PTS system, mannose-specific IIC component",spn00051,Fructose and mannose metabolism 
SP_2162,SPD_1990,SP_RS11030,SPT_RS10770,SPT_2175,SPD_RS10455,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,"PTS system, mannose-specific IIC component",spn00520,Amino sugar and nucleotide sugar metabolism 
SP_2162,SPD_1990,SP_RS11030,SPT_RS10770,SPT_2175,SPD_RS10455,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,"PTS system, mannose-specific IIC component",spn01100,Metabolic pathways 
SP_2162,SPD_1990,SP_RS11030,SPT_RS10770,SPT_2175,SPD_RS10455,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,"PTS system, mannose-specific IIC component",spn02060,Phosphotransferase system (PTS) 
SP_2163,SPD_1991,SP_RS11035,SPT_RS10775,SPT_2176,SPD_RS10460,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,"PTS system, mannose-specific IIB component",spn00051,Fructose and mannose metabolism 
SP_2163,SPD_1991,SP_RS11035,SPT_RS10775,SPT_2176,SPD_RS10460,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,"PTS system, mannose-specific IIB component",spn00520,Amino sugar and nucleotide sugar metabolism 
SP_2163,SPD_1991,SP_RS11035,SPT_RS10775,SPT_2176,SPD_RS10460,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,"PTS system, mannose-specific IIB component",spn01100,Metabolic pathways 
SP_2163,SPD_1991,SP_RS11035,SPT_RS10775,SPT_2176,SPD_RS10460,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,"PTS system, mannose-specific IIB component",spn02060,Phosphotransferase system (PTS) 
SP_1720,SPD_1530,SP_RS08510,SPT_RS08250,SPT_1658,SPD_RS08080,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1721,SPD_1531,SP_RS08515,SPT_RS08255,SPT_1659,SPD_RS08085,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,scrK,fructokinase,spn00051,Fructose and mannose metabolism 
SP_1721,SPD_1531,SP_RS08515,SPT_RS08255,SPT_1659,SPD_RS08085,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,scrK,fructokinase,spn00500,Starch and sucrose metabolism 
SP_1721,SPD_1531,SP_RS08515,SPT_RS08255,SPT_1659,SPD_RS08085,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,scrK,fructokinase,spn00520,Amino sugar and nucleotide sugar metabolism 
SP_1721,SPD_1531,SP_RS08515,SPT_RS08255,SPT_1659,SPD_RS08085,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,scrK,fructokinase,spn01100,Metabolic pathways 
SP_1722,SPD_1532,SP_RS08520,SPT_RS08260,SPT_1660,SPD_RS08090,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,,Membrane transport,Carbohydrate metabolism,,2,,"PTS system, glucose/sucrose specific IIB subunit",spn00500,Starch and sucrose metabolism 
SP_1722,SPD_1532,SP_RS08520,SPT_RS08260,SPT_1660,SPD_RS08090,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,METABOLISM,,Membrane transport,Carbohydrate metabolism,,2,,"PTS system, glucose/sucrose specific IIB subunit",spn02060,Phosphotransferase system (PTS) 
SP_2169,SPD_1997,SP_RS11065,SPT_RS10805,SPT_2182,SPD_RS10490,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,AdcA,"ABC zinc transporter, ATP-binding component",spn02010,ABC transporters 
SP_2170,SPD_1998,SP_RS11070,SPT_RS10810,SPT_2183,SPD_RS10495,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,AdcB,"ABC zinc transporter, zinc-binding component",spn02010,ABC transporters 
SP_1727,SPD_1537,SP_RS08545,SPT_RS08280,SPT_1665,SPD_RS08115,Intracellular,METABOLISM,,,Lipid metabolism,,,1,mvaS,Hydroxymethylglutaryl-CoA synthase,spn00280,"Valine, leucine and isoleucine degradation "
SP_1727,SPD_1537,SP_RS08545,SPT_RS08280,SPT_1665,SPD_RS08115,Intracellular,METABOLISM,,,Lipid metabolism,,,1,mvaS,Hydroxymethylglutaryl-CoA synthase,spn00650,Butanoate metabolism 
SP_1727,SPD_1537,SP_RS08545,SPT_RS08280,SPT_1665,SPD_RS08115,Intracellular,METABOLISM,,,Lipid metabolism,,,1,mvaS,Hydroxymethylglutaryl-CoA synthase,spn00900,Terpenoid backbone biosynthesis 
SP_1727,SPD_1537,SP_RS08545,SPT_RS08280,SPT_1665,SPD_RS08115,Intracellular,METABOLISM,,,Lipid metabolism,,,1,mvaS,Hydroxymethylglutaryl-CoA synthase,spn01100,Metabolic pathways 
SP_1727,SPD_1537,SP_RS08545,SPT_RS08280,SPT_1665,SPD_RS08115,Intracellular,METABOLISM,,,Lipid metabolism,,,1,mvaS,Hydroxymethylglutaryl-CoA synthase,spn01110,Biosynthesis of secondary metabolites 
SP_1727,SPD_1537,SP_RS08545,SPT_RS08280,SPT_1665,SPD_RS08115,Intracellular,METABOLISM,,,Lipid metabolism,,,1,mvaS,Hydroxymethylglutaryl-CoA synthase,spn01130,Biosynthesis of antibiotics 
SP_2173,SPD_2002,SP_RS11085,n.p,n.p.,SPD_RS10510,Membrane,METABOLISM,,,Various metabolism,,,1,dltD,Poly(glycerophosphate chain) D-alanine transfer protein DltD,spn01503,Cationic antimicrobial peptide (CAMP) resistance 
SP_2173,SPD_2002,SP_RS11085,n.p,n.p.,SPD_RS10510,Membrane,METABOLISM,,,Various metabolism,,,1,dltD,Poly(glycerophosphate chain) D-alanine transfer protein DltD,spn02020,Two-component system 
SP_2174,SPD_2003,SP_RS11090,SPT_RS10830,SPT_2189,SPD_RS10515,Intracellular,METABOLISM,,,Various metabolism,,,1,dltC,D-alanine--poly(phosphoribitol) ligase subunit 2,spn00473,D-Alanine metabolism 
SP_2174,SPD_2003,SP_RS11090,SPT_RS10830,SPT_2189,SPD_RS10515,Intracellular,METABOLISM,,,Various metabolism,,,1,dltC,D-alanine--poly(phosphoribitol) ligase subunit 2,spn01503,Cationic antimicrobial peptide (CAMP) resistance 
SP_2174,SPD_2003,SP_RS11090,SPT_RS10830,SPT_2189,SPD_RS10515,Intracellular,METABOLISM,,,Various metabolism,,,1,dltC,D-alanine--poly(phosphoribitol) ligase subunit 2,spn02020,Two-component system 
SP_1732,SPD_1542,SP_RS08570,SPT_RS08310,SPT_1670,SPD_RS08145,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Signal transduction,,,1,stkP,Serine/threonine-protein kinase StkP,,
SP_1733,SPD_1543,SP_RS08575,SPT_RS08315,SPT_1671,SPD_RS08150,Intracellular,ENVIRONMENTAL INFORMATION PROCESSING,,,Signal transduction,,,1,prpC,Serine/threonine protein phosphatase PrpC,,
SP_1734,SPD_1544,SP_RS08580,SPT_RS08320,SPT_1672,SPD_RS08155,Intracellular,GENETIC INFORMATION PROCESSING,,,Translation,,,1,rsmB,16S rRNA methyltransferase B,,
SP_1735,SPD_1545,SP_RS08585,SPT_RS08325,SPT_1673,SPD_RS08160,Intracellular,GENETIC INFORMATION PROCESSING,,,Translation,,,1,fmt,methionyl-tRNA formyltransferase,spn00670,One carbon pool by folate 
SP_1735,SPD_1545,SP_RS08585,SPT_RS08325,SPT_1673,SPD_RS08160,Intracellular,GENETIC INFORMATION PROCESSING,,,Translation,,,1,fmt,methionyl-tRNA formyltransferase,spn00970,Aminoacyl-tRNA biosynthesis 
SP_2184,SPD_2011,SP_RS11155,SPT_RS10875,SPT_2199,SPD_RS10560,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,glpF,Glycerol uptake facilitator protein,,
SP_1738,SPD_1548,SP_RS08600,SPT_RS08340,SPT_1676,SPD_RS08175,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,gmk,guanylate kinase,spn00230,Purine metabolism 
SP_1738,SPD_1548,SP_RS08600,SPT_RS08340,SPT_1676,SPD_RS08175,Intracellular,METABOLISM,,,Nucleotide metabolism,,,1,gmk,guanylate kinase,spn01100,Metabolic pathways 
SP_2186,SPD_2013,SP_RS11165,SPT_RS10885,SPT_2201,SPD_RS10570,Intracellular,METABOLISM,,,Lipid metabolism,,,1,glpK,glycerol kinase,spn00561,Glycerolipid metabolism 
SP_2186,SPD_2013,SP_RS11165,SPT_RS10885,SPT_2201,SPD_RS10570,Intracellular,METABOLISM,,,Lipid metabolism,,,1,glpK,glycerol kinase,spn01100,Metabolic pathways 
SP_1741,SPD_1551,SP_RS08615,SPT_RS08350,SPT_1678,SPD_RS08190,Intracellular,CELLULAR PROCESSES,,,Cellular community,,,1,yefM,yefM antitoxin,,
SP_2189,SPD_2016,SP_RS11180,SPT_RS10900,SPT_2204,SPD_RS10585,Intracellular,GENETIC INFORMATION PROCESSING,,,Translation,,,1,,tRNA-dihydrouridine synthase,,
SP_2190,SPD_2017,SP_RS11185,SPT_RS10920,SPT_2208,SPD_RS10590,Cell Wall,CELLULAR PROCESSES,,,Cellular community,,,1,cbpA,adhesin cbpA,,
SP_2191,SPD_2018,SP_RS11190,SPT_RS10925,SPT_2209,SPD_RS10595,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1745,SPD_1555,SP_RS08635,SPT_RS08380,SPT_1683,SPD_RS08210,Intracellular,METABOLISM,,,Energy metabolism,,,1,,isochorismatase family protein,,
SP_2193,SPD_2020,SP_RS11200,SPT_RS10935,SPT_2211,SPD_RS10605,Intracellular,ENVIRONMENTAL INFORMATION PROCESSING,,,Signal transduction,,,1,,,,
SP_1747,SPD_1557,SP_RS08645,SPT_RS08390,SPT_1685,SPD_RS08220,Intracellular,METABOLISM,,,Cofactor and vitamin metabolism,,,1,nadD,nicotinic acid mononucleotide adenylyltransferase,spn00760,Nicotinate and nicotinamide metabolism 
SP_1747,SPD_1557,SP_RS08645,SPT_RS08390,SPT_1685,SPD_RS08220,Intracellular,METABOLISM,,,Cofactor and vitamin metabolism,,,1,nadD,nicotinic acid mononucleotide adenylyltransferase,spn01100,Metabolic pathways 
SP_1749,SPD_1559,SP_RS08655,SPT_RS08400,SPT_1687,SPD_RS08230,Intracellular,GENETIC INFORMATION PROCESSING,,,Translation,,,1,,"GTP-binding protein YqeH, required for biogenesis of 30S ribosome subunit",,
SP_1750,SPD_1560,SP_RS08660,SPT_RS08405,SPT_1688,SPD_RS08235,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1751,SPD_1561,SP_RS08665,SPT_RS08410,SPT_1689,SPD_RS08240,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,corA, Magnesium and cobalt transport protein CorA,,
SP_2199,SPD_2027,SP_RS11235,SPT_RS10970,SPT_2218,SPD_RS10640,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_2201,SPD_2028,SP_RS11240,SPT_RS10975,SPT_2219,SPD_RS10645,Extracellular,CELLULAR PROCESSES,,,Cellular community,,,1,cbpD,Late competence protein cbpD - murein hydrolase,,
SP_1774,SPD_1565,SP_RS08795,SPT_RS08430,SPT_1694,SPD_RS08260,Intracellular,GENETIC INFORMATION PROCESSING,,,Transcription,,,1,,,,
SP_2204,SPD_2031,SP_RS11255,SPT_RS10990,SPT_2222,SPD_RS10660,Intracellular,GENETIC INFORMATION PROCESSING,,,Translation,,,1,rplI,50S ribosomal protein L9,spn03010,Ribosome 
SP_2205,SPD_2032,SP_RS11260,SPT_RS10995,SPT_2223,SPD_RS10665,,HYPOTHETICAL/UNKNOWN,,,,,,1,,c-di-AMP phosphodiesterase,,
SP_1784,SPD_1575,SP_RS08855,SPT_RS08510,SPT_1711,SPD_RS08320,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_2216,SPD_2043,SP_RS11315,SPT_RS11050,SPT_2234,SPD_RS10720,Cell Wall,METABOLISM,,,Cell wall metabolism,,,1,pcsB,protein required for cell wall separation of group B streptococcus,,
SP_2219,SPD_2046,SP_RS11330,SPT_RS11065,SPT_2237,SPD_RS10735,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,ecfT,Energy-coupling factor transporter transmembrane protein EcfT,spn02010,ABC transporters 
SP_1795,SPD_1582,SP_RS08910,SPT_RS08550,SPT_1719,SPD_RS08360,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,,sucrose-6-phosphate hydrolase,spn00052,Galactose metabolism 
SP_1795,SPD_1582,SP_RS08910,SPT_RS08550,SPT_1719,SPD_RS08360,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,,sucrose-6-phosphate hydrolase,spn00500,Starch and sucrose metabolism 
SP_1795,SPD_1582,SP_RS08910,SPT_RS08550,SPT_1719,SPD_RS08360,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,,sucrose-6-phosphate hydrolase,spn01100,Metabolic pathways 
SP_2221,SPD_2048,SP_RS11340,SPT_RS11075,SPT_2239,SPD_RS10745,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,cbiO1,cobalt transporter ATP-binding subunit,spn02010,ABC transporters 
SP_2223,SPD_2050,SP_RS11350,SPT_RS11085,SPT_2241,SPD_RS10755,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_2225,SPD_2052,SP_RS11360,SPT_RS11095,SPT_2243,SPD_RS10765,Intracellular,GENETIC INFORMATION PROCESSING,,,"Folding, sorting, degradation",,,1,,M16 family peptidase,,
SP_1803,SPD_1589,SP_RS08950,SPT_RS08590,SPT_1727,SPD_RS08400,Membrane,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_2231,SPD_2058,SP_RS11390,SPT_RS11125,SPT_2249,SPD_RS10795,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,H+-transporting ATP synthase subunit c,,
SP_2238,SPD_2067,SP_RS11445,SPT_RS11175,SPT_2259,SPD_RS10850,Intracellular,GENETIC INFORMATION PROCESSING,METABOLISM,,Translation,Nucleotide metabolism,,2,rlmH,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase,,
SP_2239,SPD_2068,SP_RS11450,SPT_RS11180,SPT_2260,SPD_RS10855,Intracellular,GENETIC INFORMATION PROCESSING,,,"Folding, sorting, degradation",,,1,htrA,Serine protease,spn01503,Cationic antimicrobial peptide (CAMP) resistance 
SP_2239,SPD_2068,SP_RS11450,SPT_RS11180,SPT_2260,SPD_RS10855,Intracellular,GENETIC INFORMATION PROCESSING,,,"Folding, sorting, degradation",,,1,htrA,Serine protease,spn02020,Two-component system 
SP_2240,SPD_2069,SP_RS11455,SPT_RS11185,SPT_2261,SPD_RS10860,Intracellular,CELLULAR PROCESSES,GENETIC INFORMATION PROCESSING,,Cell division,Replication,,2,,Chromosome segregation protein Spo0J ,,
SP_1824,SPD_1607,SP_RS09050,SPT_RS08690,SPT_1744,SPD_RS08500,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,,spn02010,ABC transporters 
SP_1825,SPD_1608,SP_RS09055,SPT_RS08695,SPT_1745,SPD_RS08505,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,,spn02010,ABC transporters 
SP_1826,SPD_1609,SP_RS09060,SPT_RS08700,SPT_1746,SPD_RS08510,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,,spn02010,ABC transporters 
SP_1828,SPD_1612,SP_RS09070,SPT_RS08710,SPT_1748,SPD_RS08520,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galE2,UDP-glucose 4-epimerase,spn00052,Galactose metabolism 
SP_1828,SPD_1612,SP_RS09070,SPT_RS08710,SPT_1748,SPD_RS08520,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galE2,UDP-glucose 4-epimerase,spn00520,Amino sugar and nucleotide sugar metabolism 
SP_1828,SPD_1612,SP_RS09070,SPT_RS08710,SPT_1748,SPD_RS08520,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galE2,UDP-glucose 4-epimerase,spn01100,Metabolic pathways 
SP_1840,SPD_1622,SP_RS09125,SPT_RS08755,SPT_1757,SPD_RS08575,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,,spn02010,ABC transporters 
SP_1841,SPD_1623,SP_RS09135,SPT_RS08765,SPT_1758,SPD_RS08580,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1844,SPD_1625,SP_RS09145,n.p,SPT_1760,SPD_RS08590,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1845,SPD_1626,SP_RS09150,SPT_RS08775,SPT_1761,SPD_RS08595,Intracellular,GENETIC INFORMATION PROCESSING,,,DNA repair and editing,,,1,exoA,Exodeoxyribonuclease,spn03410,Base excision repair 
SP_1850,SPD_1631,SP_RS09180,SPT_RS08805,SPT_1767,SPD_RS08620,Intracellular,GENETIC INFORMATION PROCESSING,,,DNA repair and editing,,,1,dpnI,Type-2 restriction enzyme DpnI,,
SP_1853,SPD_1634,SP_RS09195,SPT_RS08820,SPT_1770,SPD_RS08635,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galK,galactokinase,spn00052,Galactose metabolism 
SP_1853,SPD_1634,SP_RS09195,SPT_RS08820,SPT_1770,SPD_RS08635,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galK,galactokinase,spn00520,Amino sugar and nucleotide sugar metabolism 
SP_1853,SPD_1634,SP_RS09195,SPT_RS08820,SPT_1770,SPD_RS08635,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galK,galactokinase,spn01100,Metabolic pathways 
SP_1855,SPD_1636,SP_RS09205,SPT_RS08830,SPT_1772,SPD_RS08645,Intracellular,METABOLISM,,,Energy metabolism,,,1,,zinc-containing alcohol dehydrogenase,spn00010,Glycolysis / Gluconeogenesis 
SP_1855,SPD_1636,SP_RS09205,SPT_RS08830,SPT_1772,SPD_RS08645,Intracellular,METABOLISM,,,Energy metabolism,,,1,,zinc-containing alcohol dehydrogenase,spn00625,Chloroalkane and chloroalkene degradation 
SP_1855,SPD_1636,SP_RS09205,SPT_RS08830,SPT_1772,SPD_RS08645,Intracellular,METABOLISM,,,Energy metabolism,,,1,,zinc-containing alcohol dehydrogenase,spn00626,Naphthalene degradation 
SP_1855,SPD_1636,SP_RS09205,SPT_RS08830,SPT_1772,SPD_RS08645,Intracellular,METABOLISM,,,Energy metabolism,,,1,,zinc-containing alcohol dehydrogenase,spn01100,Metabolic pathways 
SP_1855,SPD_1636,SP_RS09205,SPT_RS08830,SPT_1772,SPD_RS08645,Intracellular,METABOLISM,,,Energy metabolism,,,1,,zinc-containing alcohol dehydrogenase,spn01110,Biosynthesis of secondary metabolites 
SP_1855,SPD_1636,SP_RS09205,SPT_RS08830,SPT_1772,SPD_RS08645,Intracellular,METABOLISM,,,Energy metabolism,,,1,,zinc-containing alcohol dehydrogenase,spn01120,Microbial metabolism in diverse environments 
SP_1855,SPD_1636,SP_RS09205,SPT_RS08830,SPT_1772,SPD_RS08645,Intracellular,METABOLISM,,,Energy metabolism,,,1,,zinc-containing alcohol dehydrogenase,spn01130,Biosynthesis of antibiotics 
SP_1855,SPD_1636,SP_RS09205,SPT_RS08830,SPT_1772,SPD_RS08645,Intracellular,METABOLISM,,,Energy metabolism,,,1,,zinc-containing alcohol dehydrogenase,spn01220,Degradation of aromatic compounds 
SP_1859,SPD_1640,SP_RS09225,SPT_RS08850,SPT_1776,SPD_RS08665,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,,,
SP_1862,SPD_1644,SP_RS09240,SPT_RS08865,SPT_1780,SPD_RS08695,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1865,SPD_1647,SP_RS09255,SPT_RS08880,SPT_1783,SPD_RS08710,Intracellular,GENETIC INFORMATION PROCESSING,,,"Folding, sorting, degradation",,,1,,glutamyl-aminopeptidase,,
SP_1867,SPD_1648,SP_RS09260,n.p,n.p.,SPD_RS08715,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galE,UDP-glucose 4-epimerase,spn00052,Galactose metabolism 
SP_1867,SPD_1648,SP_RS09260,n.p,n.p.,SPD_RS08715,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galE,UDP-glucose 4-epimerase,spn00520,Amino sugar and nucleotide sugar metabolism 
SP_1867,SPD_1648,SP_RS09260,n.p,n.p.,SPD_RS08715,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,galE,UDP-glucose 4-epimerase,spn01100,Metabolic pathways 
SP_1873,SPD_1653,SP_RS09290,SPT_RS08915,SPT_1790,SPD_RS08745,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1878,SPD_1658,SP_RS09315,SPT_RS08940,SPT_1795,SPD_RS08770,,HYPOTHETICAL/UNKNOWN,,,,,,1,,CBS domain protein,,
SP_1881,SPD_1661,SP_RS09330,SPT_RS08955,SPT_1798,SPD_RS08785,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,murI,Glutamate racemase,spn00471,D-Glutamine and D-glutamate metabolism 
SP_1881,SPD_1661,SP_RS09330,SPT_RS08955,SPT_1798,SPD_RS08785,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,murI,Glutamate racemase,spn01100,Metabolic pathways 
SP_1882,SPD_1662,SP_RS09335,SPT_RS08960,SPT_1799,SPD_RS08790,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1883,SPD_1663,SP_RS09345,SPT_RS08970,SPT_1800,SPD_RS08795,Intracellular,METABOLISM,,,Carbohydrate metabolism,,,1,,Trehalose-6-phosphate hydrolase,spn00500,Starch and sucrose metabolism 
SP_1885,SPD_1665,SP_RS09355,SPT_RS08980,SPT_1803,SPD_RS08805,Intracellular,GENETIC INFORMATION PROCESSING,,,Transcription,,,1,,,,
SP_1909,SPD_1712,SP_RS09600,SPT_RS09240,SPT_1858,SPD_RS09045,,METABOLISM,,,Various metabolism,,,1,,Short-chain dehydrogenase,,
SP_1918,SPD_1721,SP_RS09650,SPT_RS09295,SPT_1868,SPD_RS09095,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,,,Membrane transport,,,1,,,,
SP_1920,SPD_1723,SP_RS09660,SPT_RS09305,SPT_1870,SPD_RS09110,Intracellular,GENETIC INFORMATION PROCESSING,,,Transcription,,,1,,,,
SP_1931,SPD_1732,SP_RS09705,SPT_RS09385,SPT_1889,SPD_RS09155,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1934,SPD_1735,SP_RS09720,SPT_RS09400,SPT_1892,SPD_RS09170,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1937,SPD_1737,SP_RS09740,SPT_RS09420,SPT_1895,SPD_RS09190,Cell Wall,METABOLISM,,,Cell wall metabolism,,,1,lytA,N-acetylmuramoyl-L-alanine amidase,,
SP_1939,SPD_1738,SP_RS09745,SPT_RS09425,SPT_1897,SPD_RS09195,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,CELLULAR PROCESSES,,Membrane transport,Antibiotic response/sensing,,2,dinF,MATE efflux family protein DinF,,
SP_1953,SPD_1752,SP_RS09815,n.p,n.p.,SPD_RS09265,Membrane,ENVIRONMENTAL INFORMATION PROCESSING,CELLULAR PROCESSES,,Membrane transport,Cellular community,,2,,toxin secretion ABC transporter ATP-binding protein/permease,,
SP_1966,SPD_1764,SP_RS09880,SPT_RS09650,SPT_1945,SPD_RS09325,Intracellular,METABOLISM,,,Cell wall metabolism,,,1,murA-2,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,spn00520,Amino sugar and nucleotide sugar metabolism 
SP_1966,SPD_1764,SP_RS09880,SPT_RS09650,SPT_1945,SPD_RS09325,Intracellular,METABOLISM,,,Cell wall metabolism,,,1,murA-2,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,spn00550,Peptidoglycan biosynthesis 
SP_1966,SPD_1764,SP_RS09880,SPT_RS09650,SPT_1945,SPD_RS09325,Intracellular,METABOLISM,,,Cell wall metabolism,,,1,murA-2,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,spn01100,Metabolic pathways 
SP_1967,SPD_1765,SP_RS09890,SPT_RS09655,SPT_1947,SPD_RS09335,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,spn02024,Quorum sensing 
SP_1968,SPD_1766,SP_RS09895,SPT_RS09660,SPT_1948,SPD_RS09340,Intracellular,METABOLISM,,,Cofactor and vitamin metabolism,,,1,coaD,Phosphopantetheine adenylyltransferase,spn00770,Pantothenate and CoA biosynthesis 
SP_1968,SPD_1766,SP_RS09895,SPT_RS09660,SPT_1948,SPD_RS09340,Intracellular,METABOLISM,,,Cofactor and vitamin metabolism,,,1,coaD,Phosphopantetheine adenylyltransferase,spn01100,Metabolic pathways 
SP_1969,SPD_1767,SP_RS09900,SPT_RS09665,SPT_1949,SPD_RS09345,Intracellular,GENETIC INFORMATION PROCESSING,,,DNA repair and editing,,,1,,type II DNA modification methyltransferase,,
SP_1970,SPD_1768,SP_RS09905,SPT_RS09670,SPT_1950,SPD_RS09350,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,asnA,Asparagine synthetase A,spn00250,"Alanine, aspartate and glutamate metabolism "
SP_1970,SPD_1768,SP_RS09905,SPT_RS09670,SPT_1950,SPD_RS09350,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,asnA,Asparagine synthetase A,spn00460,Cyanoamino acid metabolism 
SP_1970,SPD_1768,SP_RS09905,SPT_RS09670,SPT_1950,SPD_RS09350,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,asnA,Asparagine synthetase A,spn01100,Metabolic pathways 
SP_1970,SPD_1768,SP_RS09905,SPT_RS09670,SPT_1950,SPD_RS09350,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,asnA,Asparagine synthetase A,spn01110,Biosynthesis of secondary metabolites 
SP_1970,SPD_1768,SP_RS09905,SPT_RS09670,SPT_1950,SPD_RS09350,Intracellular,METABOLISM,,,Amino acid metabolism,,,1,asnA,Asparagine synthetase A,spn01230,Biosynthesis of amino acids 
SP_1971,SPD_1770,SP_RS09910,n.p,SPT_1951,SPD_RS09355,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1972,SPD_1769,SP_RS09915,SPT_RS09675,SPT_1952,SPD_RS09360,,HYPOTHETICAL/UNKNOWN,,,,,,1,,,,
SP_1973,SPD_1771,SP_RS09920,SPT_RS09680,SPT_1953,SPD_RS09365,Intracellular,GENETIC INFORMATION PROCESSING,,,Translation,,,1,,RNA methyltransferase,,
SP_1974,SPD_1772,SP_RS09925,SPT_RS09685,SPT_1954,SPD_RS09370,Intracellular,METABOLISM,,,Various metabolism,,,1,,Acylphosphatase,spn00620,Pyruvate metabolism 
SP_1974,SPD_1772,SP_RS09925,SPT_RS09685,SPT_1954,SPD_RS09370,Intracellular,METABOLISM,,,Various metabolism,,,1,,Acylphosphatase,spn00627,Aminobenzoate degradation 
